Folder	Index	∆-ML_BH_R	R2S_BH_R	CC_BH_R	DFT_BH_R
13	4756	6.2918896229658685	62.12621449586004	68.45404243661324	70.56937497790204
13	4757	5.67437680506103	59.5235751583823	65.21827531399322	68.44488725927658
13	4758	7.229856656292839	89.11052998335799	96.36040880711516	101.16382593254092
13	4759	3.4822968837490578	64.31341171977692	67.83560675085755	75.87970066448906
13	4760	8.27744799322474	47.06746063238825	55.37628906586906	60.14546536694979
13	4761	5.297620875889436	63.14910838843207	68.4725119114446	65.64880617437302
13	4762	2.866199362216605	33.863091390172485	36.72348471306032	36.44416878611082
13	4763	7.930698990186727	62.68387548575993	70.56911438971292	69.35835487526492
13	4764	3.004959420193728	51.87911049911054	54.9127073235868	53.71660762326792
13	4765	4.123038248187498	62.81645259982906	66.93639538320713	69.05012519194861
13	4766	1.388265639617032	80.49145173176657	81.89763161889277	84.79386849861476
13	4767	2.1479930089553534	18.7329294498777	20.872321428119903	20.58662455022568
13	4768	3.169975258150544	51.82667462469544	54.97529460623628	56.30887878013891
13	4769	0.4243717715440596	48.06386677522096	48.503956378641305	49.10831338498974
13	4770	11.5905228258826	77.63675214513205	89.19826056525926	86.25063016379136
13	4771	-5.091214384999432	18.704451544443145	13.611258067918245	13.947532111691544
13	4772	-1.6786164527244978	5.703241912968224	4.000286691618385	2.056727876130026
13	4773	2.367650296869158	29.36990332810092	31.755728695949077	31.71980211979826
13	4774	-0.8379727577388394	43.04819943229086	42.19067986577284	49.006107476132456
13	4775	2.337513874539127	61.46540440636454	63.80295869830297	66.8153348826163
13	4776	12.779676908655633	27.324943429237464	40.08339327250724	43.85424245783361
13	4777	10.465111441475102	2.707331211277051	13.223173100093844	14.034985962760402
13	4778	1.332587619115401	6.766842906217789	8.105800269870088	8.233253251964925
13	4779	4.459607826354244	30.705998833989725	35.183413240505615	33.74576214310946
13	4780	4.930052211117214	21.92282844238798	26.85918473804486	27.148241589049576
13	4781	10.439231519832616	56.283364200324286	66.74779642478097	65.11903503697249
13	4782	0.2147395388384438	50.370021345763234	50.59288880159147	50.89280503048212
13	4783	0.9064048829659724	53.35882698412752	54.2722830697021	52.94727985665668
13	4784	0.8408580827312448	95.57292519390468	96.4391156588099	94.49570443306584
13	4785	-0.7648200952023387	29.395987512049032	28.640461694129044	29.171178328455422
13	4786	1.8180037879944848	0.9253601221134886	2.74526869787951	1.4632671450963244
13	4787	7.930416728704387	66.99883046394098	74.96606931608403	74.60533457566635
13	4788	11.940676884585455	-4.2008842362847645	7.750028235139325	8.003963335446315
13	4789	1.5771396428986575	111.1271240451315	112.71378084176104	126.82020024833037
13	4790	3.114603624812446	46.67617711771163	49.81610313995043	50.96227368563996
13	4791	9.35381205519272	60.509064271172974	69.66509943662095	71.28217125424999
13	4792	10.000413443988862	63.73273825776414	73.73273318054271	77.54763790930156
13	4793	2.491267761160429	90.80847407120746	93.30628316945511	106.04545410029824
13	4794	7.086720960371224	58.4513908981171	65.55306423583534	70.06904107934679
13	4795	2.426942661471685	48.82031272313907	51.26484191801865	52.28178609840688
13	4796	8.27743848162217	79.79640543009737	88.05947873191326	88.8568347163964
13	4797	5.985519013098241	15.299555781268282	21.292435679992195	23.30665539915208
13	4798	6.400462594152771	66.40852446397184	72.77195843437221	72.64428637371748
13	4799	1.4207516106656044	121.39930215847562	122.85513908148278	135.76181285953498
13	4800	5.683034630574326	26.48835624169442	32.200792535499204	32.56643694153172
13	4801	3.3654716756840344	91.6173259143252	95.038774791552	106.96055442802026
13	4802	8.562745106368823	15.266668631782522	23.748799728695303	26.38192788208835
13	4803	7.91816881902318	84.51482469035545	92.45245795909432	95.0258284022857
13	4804	-4.841358520513552	16.002578848216217	11.113070770865306	15.07027508909232
13	4805	7.89132842758255	85.27299328744994	93.16536031567377	100.73659278085688
13	4806	0.6824500605137871	10.450148302974412	11.110467195307136	11.82388380987686
13	4807	-4.292845766828805	79.85755140648689	75.57556198482052	77.02667372953147
13	4808	8.333428105385678	51.30032341871993	59.60090066216071	61.943228560412535
13	4809	2.0065890061793823	34.13021271317848	36.17796528697363	46.52531962818466
13	4810	2.748215669317261	43.383313512807945	46.149959664966445	51.57467202778207
13	4811	-0.9979134563919844	10.853192876646062	9.808953814994313	10.2687397331174
13	4812	6.794605367159477	15.4229085353727	22.23236567870481	24.568951412918977
13	4813	0.4169508698104209	4.206287405191688	4.622181512328098	6.233887058566324
13	4814	7.615175238948751	37.26678798656212	44.86176395445364	47.36846302964841
13	4815	11.6495070904125	67.38289822291699	79.25127573328791	79.92216343607288
13	4816	3.268646958412006	15.15914257336408	18.380171474738745	16.289391873695422
13	4817	7.75891914040497	46.71068544845912	54.484650897735264	55.27250348540838
13	4818	3.446554307425941	23.193585500353947	26.601368488220032	28.219321232230868
13	4819	9.837541398551451	63.81297635321971	73.61308170095435	72.80623154397472
13	4820	2.786374165205814	36.933763223612914	39.69675883528544	40.3990716264816
13	4821	10.68150656186654	48.12996853899676	58.80541491671465	61.018228188331705
13	4822	8.447102021542548	75.03679479032871	83.48468967512599	85.99665355382604
13	4823	12.344422023868844	76.82971288866247	89.15773564571282	91.3730141275446
13	4824	8.788945420816674	32.10559714026749	40.85742315664538	42.01195327861933
13	4825	7.9730791641307235	36.054870814987225	44.00936851990991	43.62849008338526
13	4826	9.69084546025536	34.15905498072971	43.92507401222247	42.68416698317742
13	4827	5.621732993225464	65.92832042498048	71.59132567967754	70.37725462004892
13	4828	7.381211664099283	38.9695102928963	46.43348651219276	51.01634919006028
13	4829	6.855675198034874	51.00108518032357	57.82248786991113	57.298694117722334
13	4830	5.309652730834557	48.43538248640834	53.77067159730359	56.92662725108676
13	4831	12.829814901580306	-3.2382254145632032	9.578416303818813	5.327925765508553
13	4832	4.586173024184348	72.12784443644341	76.74276637745788	76.30230088136159
13	4833	5.56694814812937	22.70235143287573	28.29794967686757	36.39659645553911
13	4834	11.034084261711511	53.65900610730751	64.64566394264693	69.0066323345527
13	4835	7.516586803644145	31.66767756754416	39.25516104904818	43.94581498563639
13	4836	12.283787297402624	30.63395197025966	42.94019831932383	41.85696788801579
13	4837	9.9885499863758	82.93790651173913	92.9012046243879	95.14544067843237
13	4838	10.093687453219816	46.20580163432169	56.3153957905015	59.6990478525986
13	4839	2.615473780465152	28.98224498689524	31.617928288003892	31.390098126459637
13	4840	14.56418756379614	22.768128037947463	37.304407232790254	34.64287958104978
13	4841	6.202430944838	66.22728654477396	72.43623323991778	75.04927534941817
13	4842	20.500162242159234	16.186710910347756	36.628070239239605	34.704643589502666
13	4843	6.544107457742996	33.275557310378645	39.81681618676521	39.49881098797778
13	4844	5.84745109467957	21.504681285325205	27.382136767322663	31.698037242429564
13	4845	5.155183647895683	16.754661673825467	21.928010226605693	23.836027582990937
13	4846	13.185354075917076	24.96241187650594	38.08927112771198	37.149836938333465
13	4847	-0.7089500296944493	4.902124695683597	4.18786174611887	4.04919424833497
13	4848	2.417669586882994	14.412193104071775	16.801765868149232	16.007474677287973
13	4849	0.0249232161364147	13.795028073946014	13.847934390680166	15.131914568715729
13	4850	6.019476594995922	35.15447181102354	41.26621450661332	42.916274941700976
13	4851	5.524156016568213	49.44909122251556	54.91505031104316	64.17688196746167
13	4852	8.771615719222183	60.23096595978132	69.07361963691073	71.26958461507456
13	4853	1.6952193070364956	35.88535475125536	37.59604690462584	39.30267803344759
13	4854	3.4957077029871755	85.9892625353823	89.53378282368067	91.64442939011496
13	4855	1.1473497174653176	68.4615303108294	69.72463806826272	72.13600107678212
13	4856	3.186823963623567	75.93812084247475	79.1190722057363	82.42141153448028
13	4857	2.220357589907792	62.29213536524912	64.50183080325951	69.45388926574378
13	4858	1.7401700541184937	69.52557176729897	71.35014095093356	73.78044387660339
13	4859	-3.973994522700025	60.6842302553996	56.69995935886982	71.88420833402779
13	4860	-0.5200462411085311	40.508006705960725	39.95757300214609	40.83628322958248
13	4861	-2.78782977199532	68.23161313781748	65.42297539289575	81.64256653439952
13	4862	2.2045049341279253	64.32128932324122	66.59386952943169	74.3355012908869
13	4863	5.498625300662724	50.74709703994449	56.30233640281949	58.348557732853806
13	4864	3.469887028801452	1.986438252904918	5.410629071149742	5.948035672598053
13	4865	4.7398782782507	53.45090223959414	58.18163140825345	60.28759430584614
13	4866	6.125282323402558	110.75163494088338	116.85294949749368	125.66598375464672
13	4867	5.39130413264391	70.59628012991743	76.01106016305857	87.10539164661895
13	4868	-17.959056412198038	82.68797017147881	64.82720165353385	96.43164853940834
13	4869	2.033614071591586	56.25798567992752	58.321364319563145	60.36381058034021
13	4870	4.085985948688375	56.046139028156176	60.18303387917695	68.27153847401496
13	4871	2.319271418114198	4.5322578389022965	6.795809702744009	6.989173043140909
13	4872	2.61608524688657	1.3172455262683798	3.901611406588927	3.026807695539901
13	4873	-2.8111972305400457	37.82774668512866	34.99492728046607	36.67189517364022
13	4874	4.849392504144475	27.95038962858962	32.82622489830828	30.38352673887857
13	4875	3.918564827824184	59.44205718298326	63.34504763135919	62.91866542689968
13	4876	-0.4258182826959285	4.473240383551456	4.009737048414536	5.82402107064263
13	4877	-0.0328326978776658	103.32735806095296	103.28532034630187	108.97371565183856
13	4878	3.7062490959125967	37.16187472816091	40.92015572290984	41.51353804691462
13	4879	0.2982368241592894	2.081569077592576	2.344574029906653	4.114569593715714
13	4880	1.853882343399192	1.8943191817670595	3.740768547344487	2.347714924515458
13	4881	-0.0306378325953744	42.60601128698909	42.56382828869391	43.791090183134656
13	4882	0.7797949267364856	36.42975111148553	37.25436507974519	36.31957996776328
13	4883	2.461116286839939	22.81840541216661	25.28596091567306	26.01432791168918
13	4884	4.08314680488914	62.99595403324929	67.04486924465164	66.85947575129103
13	4885	4.89762084263927	53.3654523807636	58.25086253607879	59.72170979899238
13	4886	0.3998445054352544	58.76954368673614	59.0844310518296	64.98610970325535
13	4887	9.142090171431818	62.84157283825334	72.00934600183973	72.32698683842318
13	4888	-1.4773115785285142	23.41557202982949	21.97614293705556	21.348312240676023
13	4889	9.76667632446572	73.97879759577336	83.71479825366987	83.95762491843197
13	4890	7.272822217900938	52.527631434990326	59.72676474833861	60.59927389980294
13	4891	2.1798079239788706	40.66936151715345	42.85258073583827	39.89260122241103
13	4892	1.48733291867012	16.684427396772662	18.165889591968156	18.571510068140924
13	4893	-1.4064191918670303	23.71591488528065	22.34907919971738	19.901466762443302
13	4894	3.852489674705936	93.75762649203534	97.62762832298176	97.60852928561508
13	4895	18.04493509315074	20.61551063353545	38.71069781223196	37.68197873630561
13	4896	4.495658090502587	98.44352065894054	102.94737208116568	102.6501124679926
13	4897	6.321469821330737	76.9649696793931	83.25139638638939	88.21712073823437
13	4898	0.4952479918899257	12.804244178463705	13.320925949054072	14.906376660597743
13	4899	3.244698372620263	29.074465526035056	32.35125568360672	31.673998560232576
13	4900	17.322618861500445	35.037606088095345	52.46091625132249	52.986006026068935
13	4901	5.2978132455073705	63.64166615152499	68.92185354791582	70.83164889970794
13	4902	-0.4867019195601472	5.51295028446475	5.049529968498973	6.648316798498854
13	4903	8.089569929091795	14.18300926766824	22.214297463564435	25.15019217299414
13	4904	10.599205583410168	55.84497879742412	66.35052168832044	70.21497276058653
13	4905	6.786314877578604	23.9827502531698	30.776422210474266	32.418766468385
13	4906	5.088109561680227	47.47554862484685	52.52063475793693	48.89064385590609
13	4907	5.441013271921889	14.411026222544024	19.803843054542085	18.576447406812804
13	4908	10.147661713667674	28.974450402718503	39.1553234946332	39.66869602608495
13	4909	7.314032852258492	16.95879214841989	24.25680829482735	28.0277082141256
13	4910	2.659663401370949	91.41002687200672	94.05421272694366	107.89763409955776
13	4911	6.397093678499942	57.03351682864013	63.3968055153382	63.52022514605778
13	4912	-1.0975587931019106	7.354941978061106	6.280905927560525	7.905292662617285
13	4913	6.925005755915066	44.75721736432752	51.67963602024247	50.71612163906684
13	4914	2.3837540031988738	12.419604509108469	14.763500548579032	14.80785357754212
13	4915	5.227854294072586	44.94539200223517	50.15527132668649	47.06152706281864
13	4916	8.519791321658886	52.220116639568005	60.728297329187626	66.58572903176537
13	4917	6.741293921510618	107.1153368827654	113.83165796927642	118.0374864625628
13	4918	6.378018574056711	110.0809870714438	116.4264243154612	121.15546081401408
13	4919	7.941128198811498	68.3011532817618	76.30871642372222	80.0356184518896
13	4920	9.863176518470112	65.32602275707177	75.21707106998656	76.99242368084379
13	4921	1.9507984173816624	46.70944246594445	48.68876181906671	50.81080047009164
13	4922	2.7172739912261363	2.983610017661704	5.667732739151688	4.53220249270089
13	4923	2.2922320624430768	0.4428522992529906	2.7240803429158404	1.5099401005718391
13	4924	-0.4770033873246291	3.738697678520112	3.240176366700325	4.882029427477391
13	4925	0.1650234972656221	84.78502233736799	84.85857277183095	89.547379530326
13	4926	3.6943788122387113	60.9049784145609	64.606940079364	64.20379634384881
13	4927	4.11403240581501	60.0648559909896	64.15212839739979	63.598853590665385
13	4928	-0.1367268473162539	37.489745379949454	37.357410405325936	43.00876298721414
13	4929	2.7615411657180005	5.133621540328022	7.928491928061703	7.268701130262343
13	4930	2.018461830275584	21.316753399005396	23.34913588303607	22.675965151109267
13	4931	-0.1033526185522362	43.62915654334938	43.57639551023021	44.74801606519031
13	4932	2.4610067933699327	33.67233162539196	36.14552782505052	42.17377853221842
13	4933	2.610207622629787	41.36436861526454	43.9785107296193	50.62460215127794
13	4934	-1.0082971110873302	27.94036736147245	26.928524252114585	27.83336939761648
13	4935	3.024613449513282	39.38604088086868	42.41366723834653	42.30373362195678
13	4936	4.578360191552719	28.60641919352929	33.25930629420327	31.086674334685085
13	4937	0.7284927338912723	6.740505052352091	7.513845415611286	5.81070340090082
13	4938	6.365510491510179	5.169760276738089	11.56968812138075	17.374792335700477
13	4939	2.4289448889646508	68.31715754634934	70.7213878185139	79.40689991091494
13	4940	3.617588419752849	76.55066908049048	80.14069544279482	82.10933759913314
13	4941	12.275846479062436	36.493901923066005	48.81889217166463	46.63023288661498
13	4942	10.539445959659131	80.1093049456831	90.62485857319552	95.99046123711742
13	4943	-1.5281133654684993	83.08054740267107	81.5749358330213	86.38559869321762
13	4944	8.618050333446263	19.932186187361367	28.48279201472178	30.633317795523908
13	4945	3.93830131456636	30.22024173033424	34.2047662967816	33.18726634871564
13	4946	3.4711331028017014	72.45469118430628	75.90400915915961	79.10031446971698
13	4947	-2.821391196936247	69.91738568266737	67.08638347685337	68.5911417932366
13	4948	3.757436515821581	44.88413994575967	48.66890638420591	50.16358247504104
13	4949	2.865530443078484	44.984713142795954	47.91901665012119	51.20488357800059
13	4950	1.2239605358223002	78.24660917607252	79.48414700757712	79.01728831144283
13	4951	-4.344739724275797	22.43026048594038	18.055946751206648	36.294881743902806
13	4952	6.405303931012185	64.2372946071846	70.68216353366734	78.20580291355145
13	4953	5.301587374317421	42.71041951177176	47.97990895665134	49.03992397992988
13	4954	-0.9424594090770312	24.512193925795145	23.62496038962854	24.014927126903785
13	4955	3.770418840097306	44.55854540472501	48.35584083016147	61.27936520779622
13	4956	2.398073349120068	20.34317293498316	22.750149760307977	26.92427412827965
13	4957	10.920086043995951	32.87783519245568	43.83476983389119	42.901529802184086
13	4958	1.5535873095687125	35.96907734868	37.56640442376374	39.27741942967987
13	4959	1.4930922081737492	61.37077400321141	62.90602805372328	67.98566863933229
13	4960	9.208228469966969	84.29850653005997	93.4125662453298	94.75448693463112
13	4961	3.5605392723856824	85.68841003390844	89.25568681844743	91.2636777884909
13	4962	11.985293636261789	29.084254877991043	41.08874473843025	39.80363227028283
13	4963	5.934878275537415	45.81175772997085	51.821548186650034	64.1146244557458
13	4964	-0.7624571194735381	63.35153927470674	62.64444365282543	66.45557331218151
13	4965	5.765096349120682	45.23830002360046	51.0602848167764	59.62642907848931
13	4966	-0.4886770499404633	38.44320520875044	38.04035895879497	44.35498453432229
13	4967	3.949048643483025	30.372904888325134	34.32250372171984	37.27639515750343
13	4968	3.537855124499572	38.81812932094908	42.34967324085301	43.12894256145228
13	4969	6.168650452509723	6.736490149662131	12.877614737924889	14.835012399504194
13	4970	-0.9945051185756596	3.623164875636576	2.602309566602344	5.5558758437109645
13	4971	4.3526121074772846	52.67344319963013	56.96493140596431	61.97220227521029
13	4972	-0.3072914877891435	26.33752873129561	25.98835903222789	35.39514919996145
13	4973	13.130115327598674	57.50551118722069	70.6348079755553	72.2416246109351
13	4974	4.14931036530956	56.86305757408263	61.02893767034402	63.2821444144065
13	4975	3.203149499020867	34.71970466329367	37.90900868459721	37.74433079769369
13	4976	9.233643911576962	40.00198137722328	49.275075977202505	48.36010248443927
13	4977	1.568743762042658	11.090846981591312	12.6487698967685	14.802127556089545
13	4978	5.615488503812287	49.47737541637616	55.08508755109506	57.84964669178589
13	4979	2.5439178355136107	17.75273742582067	20.351613224396715	17.63820777204819
13	4980	11.348121713482158	15.698458617262077	27.016330934973663	27.413518040033523
13	4981	0.3479634015109809	29.131432867288822	29.468557858257554	40.18729185135453
13	4982	5.863276964273155	20.503460026578978	26.42413163513993	34.840087173477514
13	4983	10.208339229555436	46.0361702661321	56.26907797282911	60.11681681085611
13	4984	5.6073092099150585	74.17843811315834	79.7748112033878	77.8143095446867
13	4985	12.4698016040349	0.4299889291869476	12.946956558153031	14.16081315142219
13	4986	2.2338987669082826	40.381674483563984	42.634586048166966	46.824253462749766
13	4987	13.619543503171144	16.99564116052352	30.6328773322748	28.679220148711465
13	4988	1.9929456875012197	34.96346529456787	36.9750676015683	38.53598382163909
13	4989	7.329814466572515	24.470301494875457	31.84129385932465	30.9642647713481
13	4990	1.479827372457919	28.659399305150146	30.158572271524463	30.05476363017806
13	4991	6.209260510470017	39.86599124994245	46.04835333960364	44.83680514234584
13	4992	3.588404608931881	31.964162334479624	35.530191524274414	40.29402461482096
13	4993	5.485579893303509	50.73109969359939	56.18140504320036	59.694062085967744
13	4994	8.352960539658568	14.881772986380383	23.2177095078514	18.772845561703438
13	4995	2.513175127351417	16.30462129204534	18.85284151765518	21.152363773348043
13	4996	3.2504297901517987	95.43076627585106	98.6705436889606	102.93823765867272
13	4997	5.9752844444673485	68.1157989919302	74.1064881051716	76.2649998756242
13	4998	4.478983696684367	49.73347593520885	54.16809392350842	57.97913595140562
13	4999	2.108086302335096	81.2113161739835	83.27719692132086	87.60144544218201
13	5000	1.5458545750568646	112.04045329568908	113.56456431935658	116.42851132689977
13	5001	3.556892165068973	33.02047838942963	36.52703582416871	37.66283818928059
13	5002	7.227012575739195	54.93824265815783	62.21206330831046	60.912194170145085
13	5003	3.732205684559148	28.04835925003863	31.77594849304296	36.71966582798632
13	5004	6.266758377696732	15.455080796935365	21.75606585011701	20.92222752183443
13	5005	-0.1358191207803543	25.09808376338333	24.96106050774688	27.43936930896598
13	5006	4.132958083872239	90.5980018490809	94.74178268481046	96.52521352891928
13	5007	4.839215238718339	54.4956209679367	59.34107811402646	59.187718516914174
13	5008	3.5104355463164723	26.360137637646403	29.87317518531927	29.595909372437745
13	5009	4.150006726481195	2.928349182970124	7.062216137768701	6.567848094040528
13	5010	6.484005793240897	40.81210387594183	47.288651560869766	50.22118399105966
13	5011	3.2417056889633216	6.475069481180981	9.747872409177944	11.656088089308469
13	5012	3.367074296303656	5.60754379015998	8.962395094305975	8.680157351336675
13	5013	6.623300497090867	51.22935811118805	57.816614258656045	58.40830621868372
13	5014	3.5848672013034104	33.011247111164266	36.55814036613447	37.36896161013283
13	5015	5.086612962185171	93.54664001186028	98.6426607547328	100.7933318192372
13	5016	6.214087729977109	49.38849178949022	55.498297369485954	58.38448430894641
13	5017	2.8810485757796584	89.54729651112575	92.45125879230908	92.31436698383186
13	5018	7.840844956369295	15.57569622225128	23.39353272769949	24.54392572419601
13	5019	5.602116366889987	67.80903598185978	73.43873437863658	73.21682164404774
13	5020	5.145914705021966	64.31250312036718	69.45198443537811	72.91554020991316
13	5021	3.885100392269095	66.37815095257247	70.2628102915769	69.76885273179505
13	5022	11.377472190245982	34.06241597322514	45.47469500335865	45.24029940360924
13	5023	7.595270465213815	62.72064839687664	70.29145192939905	76.24776877113618
13	5024	6.490266855284375	72.45966080826474	78.94160243764054	80.08498030836927
13	5025	5.90928449759619	13.978189272165764	19.863593846414005	19.11658441880718
13	5026	6.590173262238892	29.248402364290087	35.867505614616675	35.78499602057855
13	5027	9.11393038028234	61.00479752020328	70.17923297779635	70.26942415771191
13	5028	6.569472030006551	58.65020122315036	65.24326179915806	61.68851861386793
13	5029	-1.915723402231663	64.24692714514094	62.31563442238257	64.30487457459094
13	5030	-0.099504885297847	29.89175304636592	29.786067247739997	29.690103924571304
13	5031	0.7699487080067229	27.442173514398743	28.18725043858285	33.33092191914329
13	5032	-0.8308964114834225	43.91712030771305	43.1196167334856	44.10281359279179
13	5033	4.741823834988907	27.781177968747212	32.532853352837265	29.78475969473948
13	5034	3.470728718626276	3.3249367046519183	6.800714756158413	7.682086211512797
13	5035	4.343497367408077	42.28283352832659	46.65054031516775	42.90276125425589
13	5036	7.837249313737345	24.18807297630701	32.0358425299346	32.1961642128299
13	5037	1.980260429844236	1.6709213251888286	3.643084881012328	3.8548208404390607
13	5038	4.603073277780766	72.57805546888267	77.18191048395238	77.38372103206348
13	5039	7.859633803068903	3.8063491347420495	11.633156330353811	10.87324432915193
13	5040	0.7695133146896183	43.13375537126558	43.94127660046797	43.40605617238907
13	5041	2.1061166600172783	3.142153705121018	5.261521903972607	5.702418638858944
13	5042	4.100555376491428	47.07139482194907	51.13245620939415	51.28601413030992
13	5043	2.5726943224171066	24.432031931268284	27.03206538708764	27.053350597736426
13	5044	11.075541619204046	32.30087914757314	43.31421613818384	45.628529655135935
13	5045	8.079985735061143	13.998522067733576	22.02070351416478	23.50742359450669
13	5046	11.01847454309788	31.224373274686517	42.4227347842243	39.12157386748004
13	5047	5.000085867994244	42.44223508125288	47.41210578288883	41.03991789487191
13	5048	5.859860893396643	78.00385169393849	83.87566647984204	82.59104520879919
13	5049	2.878769422458987	34.89393668106641	37.7689436962246	38.569228415057296
13	5050	8.571271759101933	35.06416302052094	43.61926341726212	43.78219790014555
13	5051	2.1246571251037096	40.82028588326648	42.888950081251096	46.15363326633815
13	5052	6.189735761975072	39.89084167580586	45.99260130774928	47.79789157901541
13	5053	10.209124570697696	88.26082114366	98.4797354962502	102.51192694299972
13	5054	6.094697701964094	41.00891020876588	46.98653993429616	48.400117758108536
13	5055	10.982350015275046	57.975404697761405	68.93772405930213	67.94676259494736
13	5056	1.6757445033141778	6.356338131445227	8.028253381460672	8.456646496371832
13	5057	-2.289931824617753	29.266548986459384	26.9724414300872	25.1968167006562
13	5058	8.176761719680542	87.04161903381464	95.14889981338638	93.38314976135734
13	5059	5.815540212569346	10.832583350304049	16.6612189070147	17.253886343096383
13	5060	6.718151614999357	6.078498102113372	12.73130485790898	14.139331923099236
13	5061	9.94545840621015	48.25007893057773	58.366955718869576	59.14472608099459
13	5062	1.843941175376841	37.40910141266068	39.30222834588494	41.52749680966372
13	5063	0.6192169112065642	1.7998317562160082	2.4192267754115164	2.122133200668032
13	5064	-1.3137290633333691	36.35860592886456	35.061213531385874	35.47933301542071
13	5065	13.009879775203189	12.726468987122644	25.73568766919197	25.63488386309473
13	5066	1.204664331281606	0.0025597598869353	1.2135037615080364	0.1780324541032314
13	5067	2.0811290837916943	24.05881663179025	26.175355258164927	34.92239844388678
13	5068	9.947225060096711	61.71219523990294	71.71206332769361	76.28719829794136
13	5069	5.8809728151071	51.8248113039881	57.72025890019722	57.34551927517168
13	5070	3.2682096008921064	85.45338717769482	88.72107058591791	90.83619096691837
13	5071	0.6179566597867847	5.843818853260018	6.456775269209174	7.304761459643487
13	5072	2.627224105500744	35.69274550228147	38.33281037432607	37.405409362574574
13	5073	4.3576366153056085	36.43319179772516	40.77321628032951	42.63130217601429
13	5074	4.687430254144061	11.377171115978854	16.086453647585586	15.7606515584921
13	5075	-0.9828103553905692	7.927664041722892	6.9574827543401625	8.47945603253902
13	5076	9.8266644736905	57.66987083369168	67.49111610837281	68.51083451503655
13	5077	6.3665017990281	76.6247084059869	82.98121949419146	95.6062505005102
13	5078	1.5899191326697348	5.373284249653807	6.957579610141693	10.033001988951582
13	5079	3.9848068330430806	75.34277372978977	79.35767411373672	88.43033490132075
13	5080	1.538018068279655	94.87328746708226	96.41828013569466	111.26629196444992
13	5081	1.753050604733744	30.122731020790525	31.88808673148742	32.4398510492756
13	5082	5.521986218029866	57.36109921921161	62.91428385587642	70.36129878330394
13	5083	16.2715892259271	37.94208723955671	54.23458080427372	57.797240796586266
13	5084	5.832067451498119	48.32081362913596	54.18858122709207	58.85931515827542
13	5085	0.9233181994526944	-0.1042122071085032	0.8155325858679134	0.0440947469032835
13	5086	8.574529271242739	60.11079560988583	68.70276346750325	72.33561392108095
13	5087	-0.1910202820822348	74.92228127919952	74.69975743073155	74.23155659020995
13	5088	-2.275404233122572	26.844211295625428	24.562369831983236	17.985777044697898
13	5089	6.916207143859282	36.050152554846136	42.983506689517526	40.4616266238736
13	5090	8.599391607078587	54.02769916431862	62.56302945147036	59.516834457288496
13	5091	10.50553318364993	44.76252598353312	55.38620064067072	55.83810895532952
13	5092	1.5599090592780556	46.9546259547642	48.51555370527785	49.951885719114216
13	5093	11.127641708466228	30.321257696690736	41.45170946794679	41.060891783447005
13	5094	20.396173686810958	49.1153400412004	69.53152609165409	68.74234519625315
13	5095	2.8593051419743745	79.7763378349191	82.61581953370478	87.06569461335312
13	5096	4.284644508857184	30.40459287102567	34.64975634144503	35.804286463418975
13	5097	9.977005071095933	54.30851404968416	64.38479904184351	65.07140966624138
13	5098	-5.185875098564196	40.60663356306031	35.38589947295259	55.2446090207377
13	5099	3.242397804284792	45.70349141661427	48.92255091713741	50.77068834059173
13	5100	-1.017034597393149	65.18125334513024	64.15706112387124	65.366764449107
13	5101	0.3850059661173759	11.753995446342742	12.130944305565208	13.855807381944032
13	5102	3.687863840482265	88.8617559124541	92.55037684660056	103.07513869152172
13	5103	9.265565697271144	30.5739567327837	39.803696840739576	37.80357424978865
13	5104	2.984883294605595	108.8313076760678	111.80391764439992	112.75689780645187
13	5105	2.7998560242988617	78.89361962300609	81.69564580795122	84.17421980950166
13	5106	0.9493435957124632	16.555756799178198	17.501219107798534	19.21245780444588
13	5107	-0.6971194794309952	16.632923182711238	15.972927142953267	15.841200976108668
13	5108	2.5295994313747485	78.35727151689935	80.8869623094215	83.1855552107736
13	5109	1.328880074875627	16.72778880703845	18.02468078298261	19.12365258464706
13	5110	2.804144848454513	36.3426523982198	39.16257614764618	41.4667912965233
13	5111	2.6594608704606912	33.684300232474925	36.35541199421277	38.1353375815379
13	5112	1.779913905136624	17.35087126417784	19.16761588442023	21.60792262852192
13	5113	3.172312179486852	25.40341469153645	28.578935212892247	28.39466017318773
13	5114	0.9163636877448482	26.154881791153457	27.01062105613528	24.53223384788725
13	5115	5.251947003760392	24.961083568632603	30.25709304853808	30.183916200650856
13	5116	4.059392789526157	28.881627974129515	32.99030089570442	31.148735828784996
13	5117	3.441687100354472	30.962941075704293	34.36067642949638	33.59160463884473
13	5118	4.634298711113502	59.05549654064816	63.67523359754705	69.22627357052988
13	5119	-1.4379111941802591	26.32791464208276	24.94221283416846	26.57233712117886
13	5120	2.290908543459011	92.62494196064654	94.96736210252855	97.37007035527496
13	5121	2.853172568226966	49.217585153499385	52.05706685222685	50.57803527594661
13	5122	1.446887050448737	6.281475531752221	7.754190727544483	6.952079585520551
13	5123	7.261007359973348	40.85671288092272	48.13455535197864	49.72504487019614
13	5124	0.968808440210296	16.333085360907717	17.340143333451124	23.09350580649334
13	5125	7.510512606316411	87.50276323891012	95.03608358453494	97.2788714140188
13	5126	22.71889472647797	35.16333180878428	57.90664631835534	54.55724891711725
13	5127	-0.513547845051221	32.1480245841085	31.67675894996501	32.688984870241256
