Folder	Index	∆-ML_BH_R	PM6_BH_R	CC_BH_R	DFT_BH_R
13	2911	-4.857356627762783	21.789142098980008	15.991438127442962	21.891396435676143
13	2912	-32.887266037927475	63.84247816263999	33.00072442248347	32.681012717075646
13	2913	-2.3511209677672014	77.91683138780002	78.37048310649698	79.9905828203191
13	2914	-9.126173415628728	19.24569317355001	12.943811051372904	13.38161993175163
13	2915	10.353685777983628	35.11063304010999	51.13874030462466	50.83653874057927
13	2916	-10.350053553120231	69.11684960005002	61.5571383604547	60.909233150596265
13	2917	-10.008294214407217	76.15158636941001	65.43824170864536	63.47807904522051
13	2918	4.638405606179731	0.8575841370199981	6.302942923561204	6.43388963205507
13	2919	-14.903041690558894	88.77770585021	72.39157811316545	71.25417532166466
13	2920	-0.8758401144295931	7.749218797520001	6.522521895123646	6.379380582715385
13	2921	55.45108215312939	32.12187813568	88.79282918843091	88.3408816702431
13	2922	-10.44468027286348	96.48033240537	87.23350878269412	88.39522929326631
13	2923	1.6671070814772977	0.186733331660001	2.2686806080455426	0.6434406196640339
13	2924	-1.5637389453768265	20.66369407801001	18.074667589797173	19.097236323694236
13	2925	-0.9875950994319282	80.61549170068	78.4383697839512	78.8518932305451
13	2926	1.177610318583902	36.620886768930006	31.971866981184576	34.01235075935256
13	2927	-3.30132672705804	17.623095964290016	15.542520811461143	19.48323658615118
13	2928	-13.22496324655367	37.344238019230005	26.92371836057282	25.93749591120286
13	2929	-12.542064478999237	86.58350272483	72.84136021291488	79.22595486507635
13	2930	-9.98773633231758	13.608096418509987	4.277889193588635	4.614746678154916
13	2931	-5.870924099668628	96.28035981102	91.81045633964824	101.79997700167588
13	2932	-4.917880407650955	70.13214492608	66.88958175625885	69.14720005053096
13	2933	2.742492569057504	46.42118582816	53.08842409512727	54.63807967767934
13	2934	-12.179040378745412	82.08156535728	69.79765579593368	67.56682734916103
13	2935	-0.1828145002946257	30.49426287458	31.55535714799771	30.539808152097976
13	2936	-2.010305694304406	22.18705562239	21.57731620204868	24.28497026587138
13	2937	-1.9370516830531412	78.05626220138	78.17050128782284	74.87646157696145
13	2938	7.399367350182729	20.71287375335001	27.123471876373515	30.75533301741234
13	2939	-2.7628258301410824	45.62421957288	47.51320938067511	43.93829252003343
13	2940	-4.0076303543755785	59.32819860141	56.53444205524284	61.15497932539438
13	2941	-0.4746076712908689	52.58328891716	52.42943120453856	59.99406594631728
13	2942	-24.697145419486333	36.21321848482	10.643760701088468	10.705520097340925
13	2943	-21.55770641556592	39.89830418302	19.019719414471183	17.90385550353676
13	2944	3.5671886414056644	54.42858523772	54.09448122460162	63.70179053003085
13	2945	-3.5245295593049377	74.36126723445	71.68502211637679	74.00369414340821
13	2946	-64.02832033744198	109.75329629463002	47.36513534176629	61.53072901777341
13	2947	-80.21349149371963	146.92288950597998	65.79020177666098	76.61579998032539
13	2948	-17.437642646604218	30.13845624848005	5.145221173064783	3.847865673043998
13	2949	1.3537280422169715	77.81700997606	79.83190307350014	79.03830832178937
13	2950	34.635735175485024	3.5017123396699983	30.09715878876159	29.95454787707422
13	2951	12.561663524247706	19.458725155569997	31.057080281694653	31.67319604093791
13	2952	-11.86949188815197	17.784178656879995	5.9781140044215135	6.600928955100244
13	2953	-8.769784820178756	17.859421761400004	9.508207393722842	14.582414831325876
13	2954	-8.779148208064726	11.637337271499996	3.3299639808537904	3.6718994755938175
13	2955	6.118580654496327	71.55480413234001	76.45013047472457	75.10774856744683
13	2956	-11.870963960507652	48.15824120239	36.86904050165322	37.03757878320175
13	2957	2.960861901170574	87.03638190339	91.60052835475652	91.17335977361654
13	2958	1.8212402172212023	52.9579040133	55.86097614376922	63.56906813223031
13	2959	-6.82986548327608	60.48764991943001	54.40615390028688	59.44710982617107
13	2960	11.974636479862966	25.73548934546	36.97826614839141	36.01941698731389
13	2961	-7.5705804305907805	75.38879406184	66.33518618979724	67.17447842092952
13	2962	-9.104579495440705	88.45245261052	78.66533977389918	81.11546584920143
13	2963	-11.499412081204357	83.77617022679001	72.87663185945712	74.20784306674614
13	2964	1.903921001619892	56.07265214488	58.78794167275191	59.141130886710016
13	2965	-24.60960413169232	84.14342658974	62.94979764189338	67.21792285048286
13	2966	-41.42892533668783	72.32084802681	30.3466154623311	32.584867212804966
13	2967	-3.679617254558252	31.38419684212002	28.655412075546337	27.858512696897375
13	2968	6.547298747726018	30.86435803432	38.35201087969472	40.645465812587645
13	2969	-5.846835226606345	54.36754534151	48.060133215476526	48.24156715234858
13	2970	-10.461264594778186	57.22161075339999	48.26329282624647	45.71625562477857
13	2971	20.564834917371627	13.84087083702	33.47272800543578	33.34211106784642
13	2972	-15.684368824295234	88.4271824763	71.14446539600613	78.47366449135006
13	2973	0.3656623367860447	10.911726053000002	12.157844845409272	12.81591299388674
13	2974	30.753257043281337	60.78873072374	93.9865566585504	99.49274548710672
13	2975	-12.627179549250286	51.12723522161	36.411888138303766	37.20631769459578
13	2976	-6.198594418819994	65.85279828359998	60.72207549840096	61.889312176266685
13	2977	12.330664087203331	43.0945725961	55.930414819769794	58.46390374249313
13	2978	-13.13993257842958	53.09935496172	41.77698115631938	42.63627871821518
13	2979	-6.829427448159549	38.79183989493001	30.24886722551309	29.691033278853865
13	2980	-13.827979570312891	38.97194091175001	28.037036348163383	29.045235835248604
13	2981	26.513528213690734	-5.916130917420048	20.451879711501533	20.368332376907347
13	2982	-13.84246584281209	25.437556353999994	10.470414221897954	11.126939596171724
13	2983	-4.993343006412033	37.70622266044001	34.677844517631456	35.55263439216651
13	2984	-19.15429757113452	32.17146829504	10.212233609869145	11.195794831379317
13	2985	1.4716096325719263	19.56282667035001	21.76159816002473	22.613260257901857
13	2986	-22.39678148887469	35.00184093826999	16.408877314825077	20.0998965826293
13	2987	-17.07358661663602	102.53195764074	84.21730679506436	97.82998080222752
13	2988	-10.15484171413118	74.59599029901	65.57054670416983	71.40399968289421
13	2989	-3.790912316791946	32.11475692975999	27.939894612994976	27.36582579277456
13	2990	-14.225745024450587	65.95557149054001	55.92724625210394	60.843292813166045
13	2991	-19.11671169908368	29.20227364598999	11.526181427412666	14.477895914256806
13	2992	-11.013586976070656	43.88101616271	33.00172295948141	36.25448365928605
13	2993	-15.941333739639958	28.98133869354001	14.414736721344523	16.631703261111397
13	2994	4.493872474587988	77.57995776060001	83.07046748328139	83.60419125892804
13	2995	-11.63249788081157	41.04744266656	28.697417504910845	32.94182457780698
13	2996	-14.424784421542428	88.55731513500001	74.45286743534962	73.22368456789991
13	2997	15.7417351102049	61.5960559353	77.66499944150564	77.52475688426057
13	2998	22.841043671040097	47.50090177834	70.20360373691074	74.47876482605352
13	2999	-4.269339821883477	86.88841855681	84.5735146808147	85.18958201209898
13	3000	17.58058140106732	67.62308672082	83.69454847733141	86.03638979059178
13	3001	4.953810411505401	67.11373831642999	72.15453742817044	71.83171250126907
13	3002	-9.420461127563613	91.35614507921	80.89268371867365	77.62273342403932
13	3003	-3.784240826178575	50.872873494610005	48.49915971144219	46.82938681903761
13	3004	13.005049603816587	34.466283821030004	46.39831633365248	48.957020044414094
13	3005	33.47083505472983	67.44784232954	100.9244653210044	101.3298159846745
13	3006	1.9947088692861143	71.73516804342	71.34349710564129	72.08461908550817
13	3007	86.46678035575314	-25.47804668222	59.75592525635148	58.94017128582345
13	3008	-7.054321517571225	16.51286813731997	10.936585703209856	12.637882845869171
13	3009	-15.793680115937605	20.14870497748001	4.851471428846708	4.3956981073570205
13	3010	-15.603203314443816	21.449106822390007	5.875566794318729	5.30074157656054
13	3011	-6.514071998943109	41.15441526339001	36.5663754135021	35.736298317991896
13	3012	22.755993228056468	19.83270838305	51.46161365945591	49.35333083529258
13	3013	32.27707974478835	0.4474944584099987	30.37909443391254	25.03396984920255
13	3014	-23.28328187478473	110.03807765481996	91.04493131540949	91.36588139118976
13	3015	-0.8382025276951026	91.6927904035	82.69144775523455	83.59798326468444
13	3016	4.538652441609884	69.38102374000002	75.69302498508478	82.79299873445416
13	3017	0.5501826467225328	105.84255738383996	106.36145530693466	108.67505854816407
13	3018	13.576438514341136	59.02004501906998	69.86542716887197	73.91820508101955
13	3019	-12.894409574684689	54.50429647850999	42.72541140281828	44.63633443260915
13	3020	8.829342296114191	13.302610982299967	21.963397177663865	21.084947538300185
13	3021	-21.128814429597696	88.71812570897	65.18942151591182	69.78468865185278
13	3022	-3.288420062075602	58.20579231315	54.50723213108722	55.48676922559389
13	3023	0.5823903882264858	27.654419119720018	23.16231953211536	22.051277655380545
13	3024	30.1262750121532	-7.312959609589981	21.918963435513437	23.26497051629121
13	3025	-13.640631814778317	34.109607799	20.89656765837572	18.71960947400657
13	3026	-5.292104482767172	30.731665615720004	24.957179358258145	27.005718308821088
13	3027	2.7901859357662038	72.42129900112002	75.88833466547658	81.91656461777166
13	3028	4.586268285434926	32.137877788099985	36.96515372066642	38.57106175660738
13	3029	1.9597433256858492	61.77607623897001	64.78196539211785	63.37654190248577
13	3030	-15.04788179390016	22.14362733550999	5.147799381666118	5.375781745155109
13	3031	1.2214455982029904	66.7040222244	68.2321665994532	67.00880660922849
13	3032	-37.196243276353925	98.68689847924	60.48050104043796	61.72488104098011
13	3033	-30.972171733825235	95.33263522808	64.5858370497881	70.67175384346046
13	3034	-5.297945235128282	52.98345318441001	48.82095151007525	56.90352945361519
13	3035	0.6537468123424333	81.46893640615004	81.45185980972019	77.81736972607905
13	3036	19.439710813763668	4.372565718550021	20.5623944625695	22.976653920137323
13	3037	5.466841228044359	41.25469789313001	45.90027930069482	42.47500923232292
13	3038	-7.914811727270717	35.84986402615001	28.20391655099229	28.25235597146093
13	3039	-9.015587402391247	89.83962109168	79.35667096456746	83.96436331345467
13	3040	-19.657563647109782	29.20819337901997	10.419004557508742	11.081405849108704
13	3041	-32.08240663638571	68.77738392769001	36.65928777959198	38.57114477586583
13	3042	-25.428422694734763	81.44311511642002	54.925685998110566	63.47099012450781
13	3043	-10.547680644696811	48.73894925574001	37.34267218410969	37.42212620895589
13	3044	6.859291061613476	58.18032385519	66.31714564774302	64.3503783424967
13	3045	-4.855328071833355	56.95217411607	53.92793771089055	62.64947323512752
13	3046	32.36648602646892	2.146732262729998	30.10049570098636	29.980484471307136
13	3047	-4.46967277553631	69.97742242970999	65.243598488305	71.32191210324527
13	3048	-6.789099719229853	10.793502043060002	2.606649627967272	2.8916546789114363
13	3049	9.123681901430244	19.98993298707001	27.531142466614256	29.5441261214728
13	3050	-5.706133151310496	81.13060071788999	77.25909992845845	74.73208420036826
13	3051	-27.412984229129503	90.59030412065998	59.436395732016535	72.86875656209304
13	3052	-34.326864698246936	69.0854291238	34.48465182786458	35.98761831231241
13	3053	-19.67445828675409	57.23083741949001	38.67993918377033	54.02803815953666
13	3054	-10.277393508062232	54.040901529549984	42.08066092408262	43.92391174280783
13	3055	42.36619136467925	-11.880980292180013	21.77479821920861	31.03602568001952
13	3056	22.03828160429839	4.2260736573900175	14.919994122028584	15.724678860540736
13	3057	-9.25197837795713	40.65818851109999	31.970531755068805	31.333575860538986
13	3058	-11.6952541769424	54.72999120071998	43.38353489746805	44.69599298087997
13	3059	-20.058769909344846	51.78239539060999	32.088504401181126	29.63897329711472
13	3060	-9.104740554030286	68.04691377756001	57.09975234561716	58.428413017390994
13	3061	-18.272587666113395	38.51453257243	21.25748227382428	20.11608072221861
13	3062	-11.560124163515866	29.817162565320004	14.673957379971398	15.83445105064311
13	3063	-24.253289159794804	30.45209140675	6.745327086566249	7.177652084908914
13	3064	-2.989135277312016	16.45537961971	14.001879734685645	13.127232837781776
13	3065	-2.0343742596451198	62.9307747055	64.62577622249955	64.03991636406863
13	3066	-4.52855013741646	77.17326034038001	72.33728583634365	70.48354230809491
13	3067	-39.80630343279336	83.16700271674998	44.47849640867207	49.56192590013961
13	3068	-0.0711471489339601	22.15464583353	19.01473364784033	21.113310139247915
13	3069	-32.79224253891152	117.64365702451002	82.45733811057289	81.20348930452019
13	3070	2.442287135345396	-0.4157372930200012	18.828057968465146	18.1973608021799
13	3071	3.9659100642311382	36.89645991175	39.51615509085241	35.973684916476486
13	3072	11.58379177461029	11.669986893719994	25.086915369494815	23.23702531767776
13	3073	-22.164596162067028	29.26644521242001	4.3309615488688	4.390292632393539
13	3074	0.415688261098694	30.05946574771002	33.70430095103802	33.02482075689477
13	3075	32.240997796005104	-7.267031521150002	35.87378048556275	42.22641273034969
13	3076	-35.06972280339687	49.202427223940006	17.790257510117954	18.09500960970763
13	3077	-16.22584438402555	42.05496877538	26.56180290208431	25.801240583561597
13	3078	-16.03985090489732	57.84413744281	40.99477618315723	42.18725301604718
13	3079	-1.0585548587550877	66.52201868333002	65.87114553566789	67.88405308956862
13	3080	-26.58720573305618	42.21113949627001	18.242345699778525	18.632088746351656
13	3081	-0.0850288070796523	48.28987281959001	48.53699342400069	50.39432522826246
13	3082	-3.860085649357643	18.79219365678	11.819022572162794	14.576098450808786
13	3083	11.209525519865563	45.90738667007001	59.74303190712817	59.99800705409143
13	3084	-14.002819266315782	99.63934132232	87.36399657922448	86.4846083612938
13	3085	-11.179843322373928	94.39336246499	84.57137462930405	85.93181091520819
13	3086	-8.218302286695689	97.85151507065	89.25248365942389	98.133690549148
13	3087	-4.392745491262758	71.74861946639001	66.31948632907006	67.05636740941554
13	3088	-3.043741132685682	61.0505272849	57.69970472002751	58.59091164925485
13	3089	-10.013911020912929	57.57715217915	46.0279974831501	48.26046094772755
13	3090	-9.857278677285649	77.28293106250999	70.90878991628415	68.87833762963419
13	3091	15.64217480647494	31.102641701839985	46.8917573291983	49.72553837343003
13	3092	0.1692636161751579	38.1942005288	38.87348239918356	36.748888600443024
13	3093	7.640722475305665	-11.83626059489999	-4.729749080375768	-6.696601710951654
13	3094	-4.213325944554526	20.291258236920008	14.141471974580782	14.821526385145262
13	3095	-7.02838730806252	88.26891782569001	79.93679327107384	77.60215387685457
13	3096	-26.9558311959845	41.54575873639001	16.148379082384054	23.242280896782177
13	3097	-7.586406777787488	46.54183584478	38.08534155035159	41.96180504548829
13	3098	-7.662259226228343	10.660652810339997	5.328850507590687	6.217264761828119
13	3099	-9.403267855843296	49.12849397854001	42.86420342948986	43.10521520144539
13	3100	-9.016375524399336	51.80171581263001	43.01341667684028	43.42009564832552
13	3101	-5.635080877342261	51.55286333464	44.99319263573853	46.26011927818763
13	3102	-7.341998511808924	39.10774424576	31.971359641378516	31.6719276914082
13	3103	-10.055117091571448	38.05100848243001	27.66001369405421	26.072877230733862
13	3104	-18.19229696583352	96.79805626121	76.62253145701834	81.11563188768923
13	3105	-8.419433434755774	16.46876185998002	7.07188326708274	7.808755123056471
13	3106	17.958767361851642	74.93982831801002	93.1909556085593	92.87014620431
13	3107	-11.531216493662214	55.42889328484	44.262074474361725	43.07810711348429
13	3108	-10.52668689971324	30.30402889830001	19.083111522428226	21.26679426524788
13	3109	32.6778176369844	68.89762576638	101.92267943837214	101.91035569342785
13	3110	-4.743940806569299	89.51199949756	83.98274746288371	89.75664336128102
13	3111	5.426299272774486	6.353586966059996	12.663694911287166	12.865800638886869
13	3112	-3.5478224401012994	34.95683989801	33.111315274523804	33.72533249182743
13	3113	4.90309709997382	6.96278445527	11.308034537767526	8.227720942057204
13	3114	3.269856099388562	32.4332417953	35.055489816033514	33.50686736177886
13	3115	17.89555021811975	-3.0391867866399997	15.766499802761246	12.922408230107976
13	3116	17.909837378334487	55.49452230015	73.91808055216097	76.16425833394169
13	3117	15.992153873783536	75.12482977607999	92.74436513741966	93.39041855698451
13	3118	-0.306551985500846	65.51247474575999	68.74415547688841	72.54143014748115
13	3119	-7.525855483138002	16.082925329900007	9.044609508884603	14.054310996987624
13	3120	4.497846692916937	27.45585554636	62.39391925960081	62.05630076531088
13	3121	-12.14855035310029	25.208201866960025	7.252327891299501	7.003000358788995
13	3122	0.8398542930663098	75.87600169614	79.70868868476828	81.13026864093263
13	3123	-34.44521626306232	113.25233818208002	76.68899066475569	76.71537233435083
13	3124	7.917593882099027	20.25385806930001	26.875421917706262	29.00433502299711
13	3125	15.3147042968194	36.83963093588	50.94265347192413	54.49138468058664
13	3126	-0.4438682733452879	28.700205567729995	30.946464062668383	31.998576115554897
13	3127	-4.807853723410517	44.46960412559	40.03325426374795	42.311685020278674
13	3128	-22.503167044225847	60.85533290902998	37.7282066163898	37.98286813512095
13	3129	-24.07946531844209	50.62875772548	26.36026908477652	27.56234617039445
13	3130	9.915062946645776	47.22650474141997	59.62817017643829	69.85069355982705
13	3131	-28.89556057594018	48.410552815380015	21.26078690082068	20.479047757777156
13	3132	7.237625311361626	45.80841389945	53.87589156566537	54.70072230647202
13	3133	-24.59378492477117	42.21131937128999	15.026544704451226	15.192550899169872
13	3134	2.9155529014533386	66.46644883260001	67.67695237102453	67.2312820298539
13	3135	-10.02849796085502	89.56774922331	79.20683968509547	85.2772111260856
13	3136	-2.807274784980109	69.05574974550002	68.66485134785762	71.21760995860677
13	3137	-18.296661974309245	49.3379192358	30.801761527342023	29.566965636855457
13	3138	-5.928914506424917	24.52330236132002	19.356145660189213	19.941915581090143
13	3139	2.544379064667737	39.7444234095	45.86408291204134	53.31297269058996
13	3140	-11.530995238310425	38.22310044868	26.565739397716243	25.18272187854745
13	3141	-9.095022271503694	37.046932284250005	28.64604473800864	28.686030032491544
13	3142	-11.428478084359083	45.96779700370999	35.127093910530675	44.88060009756009
13	3143	38.3039030013606	-22.88182749932	23.966971985355485	29.739292824291624
13	3144	-15.274249018228147	33.45601807729	17.45722352276789	16.051910725509515
13	3145	-10.621809218049748	32.133076508719995	20.508685626467923	20.04328437920776
13	3146	-2.4495623303519096	23.000558849060013	20.41490847663954	21.12457308277953
13	3147	-5.688079265528359	73.91390191707998	65.63696209614864	69.52698540047277
13	3148	-27.843991556641413	33.85727312511003	3.808092538820347	3.4920544347551186
13	3149	-7.682692162023159	41.397048216650006	37.061167777806986	39.92883912069374
13	3150	-7.06878655552282	20.29222679472001	12.424237443919992	14.568739717651624
13	3151	19.471086269360967	74.30926490495001	90.69711759727215	90.55491716961842
13	3152	-7.362158139498206	50.64007601520001	44.79865088334191	44.202051563799614
13	3153	-11.766948921693256	37.04840126358	25.47142128564883	23.89310561656021
13	3154	-10.563824989367276	28.112115720290006	15.483358072524425	13.468967702705411
13	3155	-14.016105390241137	17.270773840180027	3.376872157532489	2.9445356286887545
13	3156	9.101511468092212	21.702188669439977	28.29867840130464	29.71127152472036
13	3157	-5.602258569415426	58.628869890639976	53.26834062472335	52.12902147244313
13	3158	-5.74930440686876	40.27946165648999	34.319143748580245	34.781572445848724
13	3159	-8.951536378299352	31.35485645905001	21.58549129110179	20.46763030620059
13	3160	-8.532060378463939	36.78302795683001	28.562474342499627	28.79889699537307
13	3161	-1.0439367554499768	27.338065081339977	26.69533473745105	34.41169405853725
13	3162	4.199104324216023	43.40754821263002	45.67551854491467	46.49903020219063
13	3163	3.522600814088946	55.63694411246004	61.54691085132072	62.1773036136874
13	3164	-28.04152339635766	38.43238272835998	12.622402063687332	14.429926936136326
13	3165	3.476784926431719	43.088775085839984	51.68753437846317	50.81875648058485
13	3166	-23.6831461781112	86.91790883573003	63.45799069519853	66.35312757000793
13	3167	-29.891573829343542	54.69034028925998	26.065008851641323	25.676711723557677
13	3168	-7.47804378462024	46.87713210642002	43.94716404826613	45.76265646168031
13	3169	37.49486474049627	20.884970331779986	59.72788781413692	61.523038207611535
13	3170	6.853635450301226	27.181822871660017	32.37304592804867	35.61901519281673
13	3171	14.697994979389478	61.38077090335	75.17773148071137	83.38359068956925
13	3172	-11.830542645679088	48.70259835907	38.29194415346137	33.018416744977
13	3173	4.58258188056061	78.53652158651	86.10476997125079	96.66023279240471
13	3174	-7.522542193648405	23.08906888934999	13.12886324347346	14.329176170169376
13	3175	-18.801599717116915	44.51769532645	27.77184983470943	27.17485156157636
13	3176	2.1002496866276488	16.863326940710003	20.383047537179664	23.617276497738203
13	3177	32.63422899818397	68.20336584143	99.66329929133644	97.41554414399434
13	3178	-6.974060998909408	35.43692632639	29.69836895118351	30.914271046291105
13	3179	3.1406183889776003	19.626407877739997	22.92819143878296	24.64089450260508
13	3180	31.842830344918184	-26.37480898225001	5.238465616101166	3.9823499235790223
13	3181	-2.029842098068912	26.164357514939997	21.15793759288499	20.571653413935564
13	3182	-0.1236307295912411	0.9454553903800048	0.8504214214917738	1.0501864677353296
13	3183	3.1271383500425145	71.58249566106	74.47052516648546	74.60141422270681
13	3184	0.468526991433464	24.48426025762	21.94225494452985	22.117905207618605
13	3185	-11.614320865337504	109.16792763338998	102.2988903487858	106.24567344627576
13	3186	-11.043993741564918	23.01815892794	13.750354498421077	15.969158991938455
13	3187	-7.144740453077247	19.04576900709001	11.943274701334303	13.13380288821645
13	3188	7.863126563112019	24.70174529943	31.816833162651164	33.861601656040875
13	3189	32.51152270406601	-10.119853950529986	18.304254991933703	17.205859712790698
13	3190	1.162951750389766	33.24562426223	36.581547179608606	34.75470188516192
13	3191	-13.931279016949702	62.56844876297001	47.54967096965993	43.74619983523735
13	3192	13.041292412148325	16.622621878689998	29.35385985992616	26.2835662253201
13	3193	9.377228293567896	-14.13969628531001	-6.185173213365488	-7.5825023270444945
13	3194	45.89854064499377	-15.37165337902	29.3572636488243	29.587012477219105
13	3195	6.144581111992011	73.55197492812	77.3590043594013	81.53571385427495
13	3196	63.16389338273439	-50.54149758597	8.388031094509643	13.911640126927525
13	3197	-9.52157219176297	88.97957174445	81.42155548097799	80.09741243955796
13	3198	-3.131702818558552	76.81126647481	76.44322834734339	79.49029273746419
13	3199	-6.391491911927005	11.01307640241	3.5815514815913048	4.243890508747427
13	3200	-14.381916808517415	73.5445769914	60.58894953486743	61.21272151285666
13	3201	3.79631834308384	3.2042474844799784	6.7475340146629605	9.231594204320572
13	3202	26.26693175084074	37.86220428195	62.94979302975116	65.35837489369442
13	3203	-2.826528230099939	93.21073494247	89.51682845002506	98.74918135796906
13	3204	-4.109252446971368	86.12123545387999	78.07138092743116	85.33350739511661
13	3205	-1.7616196678427514	68.60885025831	67.38741354719969	76.71481195450178
13	3206	-6.079684660973726	33.06121085711	27.893443042150466	29.55159324093256
13	3207	-22.48055704959552	64.29257389057	42.234825346648	47.28058716410305
13	3208	-33.5529553242377	68.50810871665999	36.84200851467904	38.76609470616677
13	3209	-13.856509290460965	34.01815518787	20.68277927886811	20.91296165221138
13	3210	15.856364664126886	31.44749670653001	47.60911043939996	47.98597858546418
13	3211	1.902086230518762	47.708883423260005	48.663249545381404	54.61339759640396
13	3212	-1.1098874398157932	74.56274109339	75.49804276946816	73.12533444157452
13	3213	-16.597038780746516	40.79514950229	26.844158255582443	26.865632565662963
13	3214	-26.29104583535809	90.23895977871	63.984803119150456	70.19826975071919
13	3215	-2.2323446736845654	36.9934194658	35.22071424630121	41.14080241412739
13	3216	9.122507061227225	26.18381860845	33.46540386360721	34.58059900844819
13	3217	-20.18287462022272	84.73438751923001	65.36550532397814	64.35534796642605
13	3218	16.478294135740725	31.61818887615	47.79064815028687	44.73690762967453
13	3219	-26.676620858401293	79.51342743231001	52.950150938733714	52.73623803028022
13	3220	12.579689692822283	52.04068900106	63.76181344050565	64.33529190171976
13	3221	17.91367320017889	42.81791097879999	65.1986389576341	66.80733966856496
13	3222	6.031885270640487	-1.201156955670008	3.632352338172496	1.2646689803223126
13	3223	26.16696954512736	25.63438805377001	49.02989479454118	58.0924894992786
13	3224	-2.9174655251554213	25.62767963796	25.5973730031692	28.947794308391167
13	3225	-5.008193855115678	43.55852100665997	39.357643688621465	42.92929281972465
13	3226	-12.458797997649526	17.954912336120003	5.987771909334697	5.893330605584197
13	3227	-26.173179719538894	109.64133331904	81.38374713546364	80.99603575421497
13	3228	12.10493583380594	59.08146772621999	73.21458473673556	81.68253568632645
13	3229	-0.4627053436706774	21.9687818978	21.176277926686453	21.372297882742718
13	3230	-2.7683647577650845	22.593381762120003	17.75975485771778	16.347366976289777
13	3231	11.183331832115073	55.77829589901	67.62289070317638	69.29079335657298
13	3232	-9.07878327416256	19.83738052138997	8.669457093754318	9.120516767288793
13	3233	8.942089573887642	15.335413174670007	24.338473859999795	25.678012358315755
13	3234	-12.444907360360958	26.01560548558	13.226078773470364	12.369573886593573
13	3235	-14.391986814065604	33.48968929737998	20.430580664251465	17.65252397878794
13	3236	-9.997489166009473	41.26249708950999	31.408586049976293	31.993820957985008
13	3237	-12.942474152107025	54.65401706566999	41.61031541982084	52.88781963210204
13	3238	-7.11073197380756	37.45152885648	31.442780752462568	29.94201427794178
13	3239	-6.448862687626388	51.23122835016001	45.05002161159064	46.31402182587772
13	3240	-13.931723832618443	100.01474740733	86.06652116254554	91.7990642550576
13	3241	20.661086237203563	73.08128812257999	94.08031074749306	93.42513443581991
13	3242	-0.5756616052240133	35.518958559870015	33.012104976631235	35.406241492863046
13	3243	2.44776503770845	53.59938445642001	55.67087130853906	63.00354337543831
13	3244	-18.174868135363795	37.89269309784	20.80475068505621	20.16316185571486
13	3245	-28.62927068510908	88.93894766300998	61.8267410362605	62.79768333330867
13	3246	-27.707544033124577	107.16688491250002	76.18001123474096	76.22517600739957
13	3247	4.719766652415274	62.20956350672	66.90923886743258	68.79685193946352
13	3248	-10.796029582124902	44.31664117589	32.29282166910707	31.51173284347169
13	3249	4.8999636786466	55.99481007693	60.495375320955645	64.39842111547478
13	3250	-5.677864337689243	88.30231923324999	86.2300483105646	84.23728906494216
13	3251	25.47646260538022	-4.185523370829991	26.10180021150154	27.75609924001037
13	3252	12.01721326788538	52.050630555050006	64.1135590421618	64.77930647030007
13	3253	9.846651702770032	48.48702275978	58.220221518247854	59.28700722183567
13	3254	-14.309070762217743	83.79383026401	68.70428318076301	66.81769170658663
13	3255	-2.7415018547908403	28.86427925905	25.82799583970336	25.433008744526887
13	3256	-15.592083442388684	80.39554836693	63.79090937806177	62.54912603484991
13	3257	-6.545270295755472	22.41987155052	16.104076787334634	14.345976035809144
13	3258	-14.730289373808771	102.92335184772	88.37906821453362	91.82118657641696
13	3259	0.595684097672347	36.98418126926	35.14461558236508	38.696789783396525
13	3260	46.33790548131219	23.06702036286	67.20952176456922	58.57243064392242
13	3261	33.87917223069235	15.25081195693	65.99245509400498	66.73252549680183
13	3262	5.195770445396192	67.77733646874	73.41445125098107	71.33794173487695
13	3263	-3.7362485484045465	70.77394360962	70.26355977085768	69.33891223047976
13	3264	-16.557058161124587	35.05832169455	19.728254036512222	18.738740796688944
13	3265	16.260739798104623	38.12409769889	55.78851187770488	57.90941593243042
13	3266	-13.9469609184016	70.61090996489	57.70468587442883	58.94702729140408
13	3267	44.290607128990814	14.32418809749	64.93404741541599	64.914893031877
13	3268	3.859636059467448	58.38789501609	62.91383647444309	64.73803898977349
13	3269	45.37938667621347	8.329998339659994	57.34294106657035	57.41367576515768
13	3270	-0.3225562644656747	78.08765500455	72.98844032699708	72.60905393061694
13	3271	17.540403460734524	38.53171524902	56.42834346651216	59.07156306967954
13	3272	-34.78831636358518	68.89631360117	34.81528056337265	42.28163666758337
13	3273	-9.06436903111171	32.2057690777	22.24137557233917	21.905505094327964
13	3274	32.471710554731544	-10.64246237242	19.746963344630785	18.150890782562783
13	3275	14.537938414840028	45.79081382057	59.42418267935864	59.00987516215537
13	3276	10.720158789452398	57.91438094421	66.57551535914536	65.68310465099057
13	3277	1.9693774117331488	93.45444945194	98.05787553428672	101.02345884640818
13	3278	-2.919108610076364	32.61833549696999	30.68823963493924	32.0044543389522
13	3279	-16.064585635787807	98.38900238522	82.65883503042278	87.20697491118335
13	3280	-9.860869857104262	23.156773385660003	14.489562423550524	17.437561799422838
13	3281	-13.091855052567553	63.79128757682001	48.389911003789166	62.83283275712165
13	3282	-13.958824240573447	58.51274672868999	44.76304254765273	45.35984480314073
